Nitka Technologies,Data Engineer (SQL),з/п не указана,3–6 лет,"Полная занятость, удаленная работа","['Английский\xa0— B2 — Средне-продвинутый', 'Английский язык', 'SQL', 'Teradata', 'Spark', 'Kafka', 'Data quality', 'ETL', 'AWS']","Требуемый опыт работы: 3–6 летПолная занятость, удаленная работаNitka Technologies ищет data engineer для работы на проекте с США. Заказчик - лидер индустрии продажи билетов на мероприятия в Америке и Европе с головным офисом в Калифорнии.Мы предлагаем 100% удаленную работу на фул-тайм с гибким графиком.Чем предстоит заниматься:  работать над несколькими внутренними проектами заказчика по построению ETL-процессов мигрировать существующие ETL-процессы на новую платформу анализировать данные и разбираться в тонкостях предметную область прорабатывать архитектуру, участвовать в выборе технологий и решений взаимодействовать с командой разработчиков, ответственных за построение ETL-платформы взаимодействовать с командой из США (ежедневные стенд-апы)  Требования:  3+ лет опыта с SQL понимание что такое Data Quality и как работать с данными опыт построения ETL-процессов, понимание как их протестировать и проверить целостность данных опыт работы на позиции data engineer / data scientist опыт с инструментами работы с данными (Kafka, Spark, Airflow, Databricks и др) опыт с AWS приветствуется опыт работы с Teradata, Snowflake, IBM Cognos, Informatica platform опыт проработки задачи от бизнес-постановки до математической формулировки и реализации в коде хороший разговорный английский язык (Intermediate) для общения с заказчиком и командой  Условия работы:  удаленная работа полная занятость (8 ч/день) гибкий график без тайм трекеров работа в международной распределенной команде конкурентная компенсация в долларах США оплачиваемый отпуск, больничные дни, праздники Ключевые навыкиАнглийский — B2 — Средне-продвинутыйАнглийский языкSQLTeradataSparkKafkaData qualityETLAWS",https://hh.ru/vacancy/48186716?from=vacancy_search_list&query=Data%20scientist
Сбер для экспертов,Data scientist (Центр валидации моделей розничного бизнеса),з/п не указана,не требуется,"Полная занятость, полный день",[],"Требуемый опыт работы: не требуетсяПолная занятость, полный день





Наша команда занимается оценкой и управлением модельного риска. Наши сотрудники участвуют в проектах по улучшению предиктивных моделей, моделей машинного обучения и оптимизации их применения в бизнес-процессах Сбера. Мы создаем инструменты для мониторинга, управления и снижения модельного риска по всем бизнес-направлениям. Мы:Валидируем абсолютно все модели Сбера, способные значимо повлиять на финансовый результат. Валидация = всесторонняя проверка модели, включая попытки построить лучший альтернативный алгоритм, заменить модель более простой, почелленджить подход. Модели стекаются к нам со всех уголков необъятного Сбера. Разрабатываем и автоматизируем методы для валидации моделей различных классов (в свете усложнения моделей Сбера особенно актуально)Строим систему отчетности для управления модельным рискомСтроим платформу для онлайн-мониторинга и автовалидации моделей  Что будешь делать ты? Разбираться в структуре моделей из абсолютно различных сфер (начиная от кредитного скоринга и заканчивая распознаванием речи), тестировать корректность модели, челленджить подход разработчика и разрабатывать альтернативные алгоритмы (внутренний Kaggle)Исследовать подходы к моделированию и валидации различных классов моделей, определять их методологию, применять передовые технологии и распространять наработки Автоматизировать алгоритмы валидации для внедрения в процессы автомониторингаИсследовать и предлагать новые методы количественной оценки модельного риска (сколько потерь принесет неоптимальная модель в эксплуатации через месяц/год?)  Что мы ожидаем от кандидатов: Знание машинного обучения и статистического анализа (интересен любой опыт)Знание мат. статистики, алгоритмов, структур данныхЗнание Python и/или R и основных библиотек анализа данныхЗнание SQL, навыки работы с базами данныхБольшой плюс: опыт работы с распределенными системамиБольшой плюс: опыт модельной аналитики и управления модельным стэком в бизнес-процессеБольшой плюс: опыт работы в рисках, знание основ управления рисками в Банке  Чем мы отличаемся от других? Наша основная функция – валидация, но это включает в том числе и разработку альтернативных алгоритмов, ты научишься не только разрабатывать модели, но и тестировать их и смотреть на них с позиции владельца бизнес-процессаУ нас можно познакомиться со всем многообразием моделей в экосистеме Сбера. В моделировании, как правило, идут разрабатывать в конкретную предметную область.У нас много работы не только в моделировании и валидации, но и в исследовательской деятельности по количественной оценке модельного риска Почему у нас интересно:Очень сильная команда (МГУ, МФТИ, ВШЭ, РЭШ)Очень интересные задачи (на подумать, с *) на стыке ML, математики и бизнеса, fit-predict тут не пройдет, придется много узнавать, выяснять и думатьВнушительный и разнообразный ландшафт моделей, много работы ""под капотом""Возможность познакомиться с применением моделей в самых разнообразных бизнес-процессах, расширить «модельный кругозор» Условия работы: Работа с современным стеком технологийВозможность обучения за счет компанииРегулярные DS-митапы, большое внутреннее DS сообществоСпортзал в офисе




Атмосфера



















Преимущества работы в Сбере:



Работа в одной из ведущих высокотехнологичных компаниий



Участие в международных конференциях 



Возможность публикации статей в международных изданиях



Влияние на развитие сфер на уровне страны



Развитое профсообщество




Делай мир лучше со Сбером






",https://hh.ru/vacancy/48134446?from=vacancy_search_list&query=Data%20scientist
Just AI,Data Scientist / ML-engineer (NLP) Virtual Assistant solution team,з/п не указана,3–6 лет,"Полная занятость, гибкий график",['NLP'],"Требуемый опыт работы: 3–6 летПолная занятость, гибкий графикКомпания Just AI более 5 лет разрабатывает собственный NLP-провайдер CAILA. Сейчас им пользуется более 250 компаний в облаке и контуре. Ежедневно облачный провайдер обрабатывает более 400 тыс. сообщений в день с пиками до 1k RPS на русском, английском, китайском и португальском языках. Мы развиваем технологии для создания голосовых ассистентов и ищем в команду нового коллегу - Data Scientist / ML-engineer (NLP), который возьмёт на себя развитие Chit-Chat сервиса.Chit-Chat обеспечивает общение на свободные темы от имени голосового ассистента, в соответствии с его образом. Задачи:  Разработка моделей для Chit-Chat'a: generative model, retrieving model, ranking model, classifiers и т.д.; Обучение моделей, их валидация, написание сервисов и интерфейсов к разработанным модулям, постановка А/Б тестов; Анализ диалоговых данных, оценка существующих алгоритмов и моделей, разработка предложений по улучшению; Доработка и поддержка библиотек, моделей и алгоритмов по замечаниям лингвистов и пользователей.  Ваши задачи на ближайший год:   Организовать сбор данных для создания Chit-Chat-моделей; Обучить retrieving модель Chit-Chat'а; Организовать и провести эксперимент по оценке Chit-Chat'ов с помощью асессоров; Создать сервис кастомизируемого Chit-Chat'а на основе сценариев и retrieving-модели; Обучить generative модель Chit-Chat'а.  Мы ожидаем:  Разработка deep-learning моделей (1-2 года опыта); Умение писать production-ready код в Python (2-3 года), знание Git, Linux, Docker; Опыт работы с классическим ML алгоритмами и библиотеками (sklearn/scipy/pandas/numpy stack/pytorch/pytorch-lightning/hugging face); Опыт работы с алгоритмами и библиотеками машинного обучения в NLP (с некоторыми из представленных): NLTK, DeepPavlov, Spacy, Gensim, Udpipe; Английский язык и математика в объеме, достаточном для чтения проф литературы.  Будет плюсом:  Опыт создания Chit-Chat; Опыт сбора диалоговых данных из открытых источников; Опыт использования инструментов краудсорсинга; Опыт построения моделей глубокого обучения (Transformers, Language Modeling, Sentiment Analysis, Seq2Seq); Опыт применения ML Ops инструментов (Kubernetes, Kuberflow, ML Flow, облачные сервисы GCP, Amazon и т.п.); Опыт программирования на Java/Kotlin.  Мы предлагаем:  Интересные проекты, возможность быстрой имплементации результатов исследований в продукты и публикации в научных изданиях; Возможности для профессионального роста и обмена опытом как внутри коллектива, так и в рамках внешнего сотрудничества с нашими партнерами, клиентами, университетами и сообществами; Участие в научных и прикладных конференциях в России и за рубежом; Самые передовые технологии, высокие амбиции, международные продукты, быстрые практические результаты; Возможность согласования индивидуального рабочего графика и дистанционной работы; Официальное оформление по ТК, компенсация больничных и отпусков в 100% размере от текущего оклада; Отличный современный офис, в котором предусмотрено все для комфортной работы: от велопарковок и удобной мебели до общих рабочих зон и обилия фруктов и снеков; Самое сердце Санкт-Петербурга, Петроградская сторона, неподалеку от ИТМО и офисов самых известных IT-компаний города и мира, в шаговой доступности от известных IT-шных баров, площадок для митапов; Помощь в релокации, в подборе подходящего жилья, релокационный бонус; Неповторимая корпоративная культура Just AI DNA, вечеринки, джаз-концерты, совместные кинопросмотры и многое другое… Ключевые навыкиNLPАдресПетроградская, Чкаловская, Санкт-Петербург, Большая Зеленина улица, 24Показать на большой карте",https://hh.ru/vacancy/44285456?from=vacancy_search_list&query=Data%20scientist
Nitka Technologies,Data Engineer (SQL),з/п не указана,3–6 лет,"Полная занятость, удаленная работа","['Английский\xa0— B2 — Средне-продвинутый', 'Английский язык', 'SQL', 'Teradata', 'Spark', 'Kafka', 'Data quality', 'ETL', 'AWS']","Требуемый опыт работы: 3–6 летПолная занятость, удаленная работаNitka Technologies ищет data engineer для работы на проекте с США. Заказчик - лидер индустрии продажи билетов на мероприятия в Америке и Европе с головным офисом в Калифорнии.Мы предлагаем 100% удаленную работу на фул-тайм с гибким графиком.Чем предстоит заниматься:  работать над несколькими внутренними проектами заказчика по построению ETL-процессов мигрировать существующие ETL-процессы на новую платформу анализировать данные и разбираться в тонкостях предметную область прорабатывать архитектуру, участвовать в выборе технологий и решений взаимодействовать с командой разработчиков, ответственных за построение ETL-платформы взаимодействовать с командой из США (ежедневные стенд-апы)  Требования:  3+ лет опыта с SQL понимание что такое Data Quality и как работать с данными опыт построения ETL-процессов, понимание как их протестировать и проверить целостность данных опыт работы на позиции data engineer / data scientist опыт с инструментами работы с данными (Kafka, Spark, Airflow, Databricks и др) опыт с AWS приветствуется опыт работы с Teradata, Snowflake, IBM Cognos, Informatica platform опыт проработки задачи от бизнес-постановки до математической формулировки и реализации в коде хороший разговорный английский язык (Intermediate) для общения с заказчиком и командой  Условия работы:  удаленная работа полная занятость (8 ч/день) гибкий график без тайм трекеров работа в международной распределенной команде конкурентная компенсация в долларах США оплачиваемый отпуск, больничные дни, праздники Ключевые навыкиАнглийский — B2 — Средне-продвинутыйАнглийский языкSQLTeradataSparkKafkaData qualityETLAWS",https://hh.ru/vacancy/48186716?from=vacancy_search_list&query=Data%20scientist
Wisebits,Data Scientist,от 3 500 EUR на руки,3–6 лет,"Полная занятость, удаленная работа","['Python', 'Математический анализ', 'Data Analysis', 'Numpy', 'Pandas', 'ML', 'SQL', 'Теория вероятностей']","Требуемый опыт работы: 3–6 летПолная занятость, удаленная работаWiseBits – продуктовый IT холдинг. Мы развиваем развлекательный видеопортал, на котором ежедневно осуществляется более 70 миллионов пользовательских сессий. Среди стоящих перед проектом задач – создание качественной рекомендательной системы, релевантного поиска, категоризация контента. Мы в поисках Data Scientist с аналитическим склад ума, способного критически оценивать гипотезы, анализировать и структурировать данные, делать выводы и устанавливать неочевидные взаимосвязи между разрозненными фактами. Обязанности:  Разработка алгоритмов и моделей рекомендаций, поиска, ранжирования и ротации; Анализ работы данных систем, поиск проблем и точек роста; Подготовка отчётов с рассказом о работе систем для команды и руководства.  Ожидания:  Опыт построения подобных систем; Опыт работы с базами данных (мы используем SQL, ClickHouse, Mongo); Опыт разработки на Python (знание numpy, pandas и прочее); Актуальные знания ML state-of-art; Опыт прикладного применения математической статистики; Высокий уровень математической культуры; Наличие культуры кода.  Мы рассматриваем возможность сотрудничества, как удаленно, так и релокацию на Кипр. Что мы предлагаем при релокации:  Щедрый пакет бенефитов (бесплатные обеды, страховка, фитнес, мобильная связь, помощь с приобретением авто и оплатой школ/садов, языковые курсы и другое); Релокационный пакет (покупка билетов, визовая поддержка, оплата первого месяца жилья); При переезде офис в центре Лимассола; В офисе всегда полные корзины фруктов, шоколада, орехов и прочих вкусностей;  Дружная интернациональная команда; Полностью белый оклад и рабочая виза. Ключевые навыкиPythonМатематический анализData AnalysisNumpyPandasMLSQLТеория вероятностейАдресЛимассолПоказать на большой карте",https://hh.ru/vacancy/45725967?from=vacancy_search_list&query=Data%20scientist
Kelly Services,Data Scientist ASR/TTS,до 400 000 руб. до вычета налогов,3–6 лет,"Полная занятость, полный день",[],"Требуемый опыт работы: 3–6 летПолная занятость, полный день








Мы счастливы,
                             когда
                        
помогаем найти вам
                             работу мечты!





Мир меняется.
Наше уважение
                             к талантам неизменно.





Принимаем новый мир
                             работы и бизнеса.
Нас это тоже касается.





Находим таланты
повсюду









Kelly - международная компания, предоставляющая решения по управлению персоналом с 1946 года в мире и с 1993 года в России. Девиз Kelly - люди, а не кандидаты. Наш клиент - международный IT-проект, который предоставляет услуги контакт-центра на базе искусственного интеллекта. Для разработки ASR (Automatic Speech Recognition) и TTS (Text To Speech )мы в поисках Data scientist. Разработка ведется с нуля, что означает свободу в принятии архитектурных решений и в выборе инструментария.Обязанности:  Очистка шумных аудио сигналов Проведение экспериментов, реализация прототипов и доведения их до запуска на продакшне Работа с акустической и языковой моделями создание системы TTS с нуля Оптимизация архитектуры ASR до real-time на cpu Подготовка и сбор данных Требования к квалификации: Middle (2-3 года)/Senior (3+ лет) в разработке ASR Знания Pytorch/TensorFlow. (Мы используем Pytorch) Хорошее понимание архитектур (CNN, RNN, LSTM, GRU, Transformers и т.д.) Опыт обработки шумных аудио сигналов Знакомство и опыт использования ASR архитектур Знакомство с принципами обработки естественного языка (NLP) Английский - Intermediate Образование: не имеет значенияУсловия работы:Классный современный офис в центре города Работу над интересным проектом со сложными задачами Достойную, стабильную и прозрачную компенсацию труда Официальное трудоустройство, полностью ""белая"" зарплата Возможность удаленной работы или релокации в Европу при желании Приятные бонусы: Молодой и дружный коллектив Гибкий график работы Отсутствие дресс-кода ДМС со стоматологией Компенсация спорта Чай, кофе, печенькиДМС: даФитнес: да





АдресГорьковская, Нижний НовгородПоказать на большой карте",https://hh.ru/vacancy/47883905?from=vacancy_search_list&query=Data%20scientist
Сбер. IT,Middle Data Scientist (SberWorks),з/п не указана,1–3 года,"Полная занятость, полный день","['Python', 'SQL', 'Spark', 'Machine Learning', 'Анализ данных', 'Big Data']","Требуемый опыт работы: 1–3 годаПолная занятость, полный день





Команде SberWorks нужен опытный data scientist для решения интересных задач в развивающейся области применения AI для инструментов разработки и тестирования ПО.   Что нужно делать:     Разрабатывать и обучать ML модели Подготавливать данные для обучения Создавать прототипы для проверки продуктовых гипотез Подготавливать и участвовать в демо разработанных ML продуктов    Чего мы ожидаем от кандидата:    Образование - Высшее (математика, физика, информационные технологии) Знание линейной алгебры, математического анализа, теории вероятностей. Хорошее понимание методов машинного обучения с точки зрения математики и умение адаптировать их под конкретные задачи Умение писать чистый, читаемый код на Python; Знание ML-стека: numpy, pandas, scikit-learn, xgboost, lightgbm. Опыт построения DL pipeline с использованием фреймворков TF/Pytorch/Keras; Опыт работы с NLP инструментами NLTK, Pymorphy и пр Знание SQL Опыт использования Git, Jira, Confluence; Понимание и опыт АB-тестирования Плюсом будет опыт работы с Docker Плюсом будет знание Hadoop/Spark.    Почему у нас будет интересно:    AI in software development новая быстроразвивающаяся область применения машинного обучения Компания обладает одним из самых больших объемов данных в домене разработки ПО в России  Наша команда работает по гибким методологиям разработки, мы ценим мнение и вклад каждого участника.    Условия:  Место работы: м. Тульская, Нагатинская, МДЦ Верхние Котлы График работы 5/2 (время начала рабочего дня готовы обсудить, возможен гибридный формат) Оформление согласно ТК РФ Социальный пакет: ДМС, спортзал (фитнес, йога), спортивные и культурно-массовые мероприятия, возможность обучения за счет компании, льготные условия кредитования Отличная профессиональная команда Годовая премия 




Атмосфера



















Преимущества работы в Сбере



Уникальные технологические и инновационные проекты



Команда экспертов и профессионалов своего дела



Развитие и обучение: своя digital-платформа для дистанционного обучения и развития ключевых ИТ-компетенций



Социальный пакет (ДМС, корпоративная пенсионная программа, материальная помощь)



Скидки для сотрудников от партнеров экосистемы Сбера



Свободный дресс-код




Делай мир лучше со Сбером






Ключевые навыкиPythonSQLSparkMachine LearningАнализ данныхBig DataАдресТульская, Москва, Новоданиловская набережная, 10Показать на большой карте",https://hh.ru/vacancy/47090764?from=vacancy_search_list&query=Data%20scientist
Nitka Technologies,Data Engineer (SQL),з/п не указана,3–6 лет,"Полная занятость, удаленная работа","['Английский\xa0— B2 — Средне-продвинутый', 'Английский язык', 'SQL', 'Teradata', 'Spark', 'Kafka', 'Data quality', 'ETL', 'AWS']","Требуемый опыт работы: 3–6 летПолная занятость, удаленная работаNitka Technologies ищет data engineer для работы на проекте с США. Заказчик - лидер индустрии продажи билетов на мероприятия в Америке и Европе с головным офисом в Калифорнии.Мы предлагаем 100% удаленную работу на фул-тайм с гибким графиком.Чем предстоит заниматься:  работать над несколькими внутренними проектами заказчика по построению ETL-процессов мигрировать существующие ETL-процессы на новую платформу анализировать данные и разбираться в тонкостях предметную область прорабатывать архитектуру, участвовать в выборе технологий и решений взаимодействовать с командой разработчиков, ответственных за построение ETL-платформы взаимодействовать с командой из США (ежедневные стенд-апы)  Требования:  3+ лет опыта с SQL понимание что такое Data Quality и как работать с данными опыт построения ETL-процессов, понимание как их протестировать и проверить целостность данных опыт работы на позиции data engineer / data scientist опыт с инструментами работы с данными (Kafka, Spark, Airflow, Databricks и др) опыт с AWS приветствуется опыт работы с Teradata, Snowflake, IBM Cognos, Informatica platform опыт проработки задачи от бизнес-постановки до математической формулировки и реализации в коде хороший разговорный английский язык (Intermediate) для общения с заказчиком и командой  Условия работы:  удаленная работа полная занятость (8 ч/день) гибкий график без тайм трекеров работа в международной распределенной команде конкурентная компенсация в долларах США оплачиваемый отпуск, больничные дни, праздники Ключевые навыкиАнглийский — B2 — Средне-продвинутыйАнглийский языкSQLTeradataSparkKafkaData qualityETLAWS",https://hh.ru/vacancy/48186722?from=vacancy_search_list&query=Data%20scientist
Bell Integrator,Data Scientist,з/п не указана,3–6 лет,"Полная занятость, удаленная работа","['Английский\xa0— B2 — Средне-продвинутый', 'Python', 'Machine Learning', 'Git', 'Java', 'SQL', 'neural networks', 'AutoML', 'Data Science']","Требуемый опыт работы: 3–6 летПолная занятость, удаленная работа



компанияхороших людей




Присоединяйтесь к нашей команде и постройте успешную карьеру в международной технологической компании!
Bell Integrator – международная компания, предоставляющая традиционные технологические услуги и инновационные сервисы. С 2003 года мы предоставляем клиентам широкий спектр сервисов и решений в области инновационных технологий.

Продукт  Neuton.AI – no-code artificial intelligence for all. Сегодня мы наблюдаем бум развития технологий искусственного интеллекта, однако все это делается руками специалистов по машинному обучению, экспертов, которые должны сочетать в себе невероятные навыки: знания алгоритмов и математики, программирования, науки о данных и много другое. На них невероятный спрос, а многим они просто не по карману. Мы создали Neuton AutoML чтобы по-настоящему демократизировать искусственный интеллект, сделав его доступным для пользователей:  Без технической подготовки Без знаний Data Science Без навыков программирования  Что у нас по стеку:  Ядро - C/C++, CUDA Обработка данных: Python, numpy, pandas, sklearn, nltk, xgboost, catboost, lightgbm, tensorflow, torch Платформа: Java, Spring Boot, Spring Data, JPA/Hibernate, RabbitMQ, Vue.js (front) Инфраструктура: Git, Jenkins, Ansible, Terraform, GCP, GKE(kubernetes), Docker, Keycloak, Grafana, Openstack Этот короткий ролик демонстрирует, то, с какой легкостью теперь может быть решена, например задача прогнозирования оттока клиентов https://www.youtube.com/watch?v=yKHvzBS1MCU Мы представили наш продукт меньше года назад, но уже сегодня сотни компаний в США пользуются нашим решением. Невероятный спрос на AUTO ML продукты, заставляет нас двигаться еще быстрее. Responsibilities:  Engage in work on automating data preprocessing & feature engineering methods, Learn new approaches Conduct experiments, write a lot of code.  Hard skills:  3 years in an applied data science role Fluency with scripting (Python or R) Hands-on experience with pandas, numpy, sklearn, matplotlib, seaborn, xgboost or R corresponding packages Ability to independently perform complete machine learning projects including data cleaning/processing, EDA, hypothesis generation/testing, feature engineering, algorithm selection/tuning/validation, and generation of experiment reports Knowledge of metrics definitions and differences, and metrics optimization techniques Understanding of Logistic/Linear regression, Decision Trees/Random Forest/Boosted Trees/ neural networks frameworks Ability to explain strong and weak points of the above algorithms’ applications Strong knowledge of Statistics  Soft skills:  Exceptional verbal communication, writing and interpersonal skills  Good to have:  Familiarity with BigData, Hadoop, CUDA Fluent in English  We offer:  Competitive compensation & benefits package Work with newest algorithms, NN frameworks Development of AutoML platform Participation in the TOP DS community events 


преимущества






Международная команда
                    Предоставляем возможность профессионально развиваться в своей стране, а также перспективу приобретения опыта работы в зарубежных представительствах
                






УВЛЕКАТЕЛЬНЫЕ ПРОЕКТЫ 
                    Наши клиенты – крупнейшие в мире корпорации из Fortune 100, для которых мы создаем уникальные по сложности и масштабу решения.
                






Передовыетехнологии
                    Предлагаем работу с прорывными технологиями и продуктами, формируем твой вклад в решение масштабных ИТ-задач
                






ОТЛИЧНАЯКОМАНДА
                    В Bell Integrator работают опытные и талантливые профессионалы с сильными технологическими компетенциями и просто хорошие люди.
                


присоединяйсяк нашей команде!


Ключевые навыкиАнглийский — B2 — Средне-продвинутыйPythonMachine LearningGitJavaSQLneural networksAutoMLData Science",https://hh.ru/vacancy/48093098?from=vacancy_search_list&query=Data%20scientist
ООО 24Н Софт,Аналитик данных (Data Scientist),от 200 000 до 350 000 руб. на руки,3–6 лет,"Полная занятость, полный день","['SQL', 'Статистический анализ', 'Математический анализ', 'Математическая статистика', 'Аналитические исследования', 'Анализ данных']","Требуемый опыт работы: 3–6 летПолная занятость, полный деньОбязанности:  Погружение в предметную область в кратчайшие сроки Анализ данных (DWH, BigQuery) по различным аспектам клиентской статистики (эффективность акций, маркетинговых кампаний, поведенческая аналитика, динамика клиентской базы, сегментация и т.п., включая специфические запросы от руководства) Выявление закономерностей Разработка прогнозных моделей Подготовка решений и предложении по итогам анализа Участие в разработке и проведение тестов в рамках кампаний и акций Анализ результатов тестов Рекомендации по маркетинговым кампаниям и программе лояльности Разработка отчетов для руководства (включая отчёты по запросу)  Требования:  Образование высшее математическое Владение средствами и методами Data Mining (интеллектуального анализа информации), включая вероятностный анализ Знание и отличное владение SQL обязательно Отличное владение различными инструментами визуализации данных для построения отчётов Опыт работы от 3 лет на аналогичной позиции  Условия:  Оформление, отпуск, больничный и пр. по ТК Прекрасное оборудование рабочего места Персональный гибкий график Уютный офис с чаем и кофе Массажное кресло Бизнес-ланч для сотрудников Еженедельное посещение спортзала Парковка Ключевые навыкиSQLСтатистический анализМатематический анализМатематическая статистикаАналитические исследованияАнализ данныхАдресДомодедовская, Москва, Шипиловская улица, 28АПоказать на большой карте",https://hh.ru/vacancy/46969662?from=vacancy_search_list&query=Data%20scientist
"БИОКАД, биотехнологическая компания",Data scientist,з/п не указана,1–3 года,"Полная занятость, полный день","['Python', 'Математический анализ', 'PyTorch', 'Tensorflow', 'Apache', 'SQL']","Требуемый опыт работы: 1–3 годаПолная занятость, полный день


























Обязанности:   Сбор требований;   Проработка ТЗ и оценка реализации;   Написание кастомного функционала для осуществления обработки данных;   Разработка алгоритмов анализа данных;   Написание презентаций по итогам проделанного анализа с понятными для бизнеса выводами и action points;   Определение источников данных для формирования набора данных;   Первичный анализ данных;   Разработка требований к модели данных;   Поиск требуемых данных в исходных БД;   Разработка новых пайплайнов;   Разработка интерфейсов для получения данных из производственных систем;   Разработка production-ready сервисов для работы алгоритмов анализа данных.   Требования:  Знание Python; Опыт работы с PyTorch, Tensorflow, Apache NiFi/Spark, MLFlow/DVC;  Знание математической статистики;   Знание SQL;   Опыт решения задач в области анализа данных;   Опыт работы с различными источниками данных, в том числе с реляционными и графовыми БД;   Знакомство с методологиями Kanban и Scrum будет являться преимуществом.   Условия:  Территориальное месторасположение – м. Гостиный Двор, Бутик-офис центр ""Пассаж""; График работы: 5/2, с 09.30 до 18.00 (по пятницам до 17.30); Конкурентоспособная заработная плата; Широкие возможности для профессионального и карьерного роста. 




40%сотрудники R&D


>2600сотрудников


19лет на рынке


8международных офисов


21страна импорта препаратов BIOCAD


59препаратов в портфеле




Ключевые навыкиPythonМатематический анализPyTorchTensorflowApacheSQLАдресСанкт-Петербург, Итальянская улица, 17Показать на большой карте",https://hh.ru/vacancy/47988253?from=vacancy_search_list&query=Data%20scientist
